年,月,日,標題,內容,報社
2014,3,4,奧斯卡的「非」常一年,台灣市場受韓劇影響一窩蜂流行「咬唇妝」，飽滿螢亮色系走紅，但昨日奧斯卡頒獎典禮上，優雅的粉嫩裸色調幾乎是所有巨星一面倒的選擇，提供即將採購春妝的女性全新選購方向。今年奧斯卡紅毯上，女星多選擇充滿光澤感，且春意盎然的粉嫩裸色妝點嘴唇，低調優雅的質地自然融合於膚色，如同由內而外自然散發的好氣色，同時又不搶走整體視覺焦點。如最佳女主角的凱特布蘭琪薄紗禮服搭配裸色唇膏，帶來女神氣質；安琪莉娜裘莉也以低調裸色唇膏襯托銀色禮服；另外珍妮佛勞倫斯、艾美亞當斯等女星也都挑選春意盎然的粉紅或粉橘裸色，透過雙唇展現低調動人的氣質。今年春妝無論是專櫃、開架或直銷，都以唇妝最具賣點，商品主要朝兩方向發展，一是大膽螢亮色系，如熱粉紅、芭比粉紅、螢亮珊瑚色等，另一派則是經典百搭的裸色系，後者感覺略已退燒但隨奧斯卡頒獎典禮，勢必再成為熱點。玫琳凱推出流光潤彩唇膏，強調光澤、水潤與遮蓋唇紋，自然裸與氣質藕都符合這波紅毯潮流。KISS ME主打添加洋甘菊保濕成分的粉嫩色調，像有透明光澤的莓果紅，優雅木蘭帶來嬌滴滴氣息；Crystal Dia香頌甜心美唇雙用筆帶來粉嫩色感；露華濃蠟筆狀潤唇筆，炫亮、粉霧版都有優雅色系；艾杜紗推裸色晶亮護唇蜜。,聯合報
2014,3,4,安海瑟薇個性美,李奧納多狄卡皮歐穿亞曼尼西裝。水晶裝飾好閃安海瑟薇穿GUCCI黑色禮服。從奧斯卡紅毯看流行趨勢，可發現服裝以黑色、裸色系與粉嫩色系等三大風格為主，女星挑款式也能看出年齡，年輕女星多愛個性款，如安海瑟薇的GUCCI晚禮服，款式與她去年的粉色削肩裝略為雷同，但黑色系多了個性，胸前水晶裝飾相當閃耀。輕熟女以上愛柔美款、裸色系，潔西卡貝兒的香奈兒訂製服就是代表，這件香奈兒春夏訂製服是雪紡材質，上綴有銀色刺繡，高貴典雅。潘妮洛普克魯茲穿上彷彿希臘女神的皺褶禮服，少了以往的華麗看頭，卻多了清新感。而梅莉史翠普一身浪凡上白下黑禮服，讓她小露香肩，優雅又大器，是許多資深女星的典範。娜歐蜜華茲的白色禮服也綴有不少花飾，配上一頭金髮，低空過關。而年輕派的女星很有主見，安海瑟薇的GUCCI禮服堪稱代表，而以往造型受好評的艾瑪華森，這次不僅包頭看來沒梳好，而Vera Wang禮服想走成熟感卻看來老氣，可惜了青春氣息。今年紅毯孕婦也特別多，凱莉華盛頓有Jason Wu首度操刀的奧斯卡禮服，緞面材質優雅卻也少了設計，比不上奧莉薇亞懷爾德穿黑色禮服，保守安全過關。而今年男星穿著普遍都以西裝為主，李奧納多狄卡皮歐的合身亞曼尼西裝合身帥氣，只可惜沒拿影帝，凱文史貝西則穿BURBERRY西裝，多了一點英倫時髦感。帥氣男星代表柴克艾福隆則穿Calvin Klein西裝凸顯好身材。另外，今年紅毯多位女星都頂著類似的髮型現身，包括短髮、包頭與波浪髮型。其中俐落短髮受到青睞，包括珍妮佛勞倫斯、安海瑟薇、莎莉塞隆、露琵塔妮詠奧等，雖然都是短髮，卻各有巧妙。安海瑟薇的短髮微鬈俐落，也讓她的五官更立體。波浪鬈髮包括有凱特布蘭琪、珊卓布拉克、潔西卡貝兒等人。潔西卡貝兒的微鬈髮是她的招牌，特別梳向同一邊，可露出配戴的珠寶耳環與項鍊，凱莉華盛頓的微鬈髮很有浪漫風情。包頭也是許多女星首選，梅莉史翠普梳來最優雅迷人，潘妮洛普走公主頭髮型，各展風情。,聯合報
2014,3,4,莎莉塞隆傲全場,"時尚與珠寶第一美時尚與珠寶的最美都給了莎莉塞隆，Dior黑色魚尾禮服展現「恰到好處」的魅力，完美線條與海瑞溫斯頓鑽石項鍊搭配得恰到好處，讓人想起伊麗莎白泰勒，展現經典的巨星氣勢，傲視群雌。時尚第二美凱特哈德森Versace訂製禮服，尤其美在披肩，強調了巨星架式；但珠寶如能搭配呼應裙襬的流蘇垂墜式耳環，將更完美。時尚與珠寶第一美時尚與珠寶的最美都給了莎莉塞隆，Dior黑色魚尾禮服展現「恰到好處」的魅力，完美線條與海瑞溫斯頓鑽石項鍊搭配得恰到好處，讓人想起伊麗莎白泰勒，展現經典的巨星氣勢，傲視群雌。今年奧斯卡紅毯，拜諸多強片角逐之賜，星光熠熠，但光采卻有些不如預期，或許因國際局勢和景氣不明，彰顯華麗的珠寶戴得保守，只能靠優雅的禮服取勝。時尚觀察家袁青認為，今年紅毯時尚主軸是「剪」「單」，立體剪裁線條尤其能凸顯女星身材；單色且大器的正紅、寶藍、雪白和裸膚色，搭配自然髮型，帶眾人回到舊時好萊塢的隆重風華。不過藝術珠寶設計師Anna Hu也指出，今年珠寶配戴過於保守，少了原創性和樂趣，「得連喝2杯咖啡才能撐著看完」。巴黎時裝周上大獲好評的Dior，於星光大道上也締造佳績，獲專業評論和網友票選壓倒性勝利的莎莉塞隆，收腰魚尾的Dior黑色禮服凸顯傲人身材，搭配海瑞溫斯頓要價1,500萬美金的Incredibles系列項鍊，鑲嵌31克拉DIF美鑽，與她相互輝映。去年影后珍妮佛勞倫斯雖然又因跌跤，被主持人艾倫糗，但對紅毯裝扮顯然愈來愈上手，也穿Dior禮服的她長項鍊往後戴，凸顯肩頸的優美。在「藍色茉莉」中大秀貴婦時尚且勇奪影后的凱特布蘭琪，裸膚色薄紗禮服再現優雅，綴滿的水晶花朵彷彿貼在肌膚上，配戴的蕭邦鑽飾稍嫌沉重，但她坦言，真正重的是這身禮服，但為了美麗，一切都得撐住。同樣走若隱若現風的安琪莉娜裘莉，刷上銀色亮片的Elie Saab長袖禮服，性感得恰到好處；凱特哈德森穿結合披肩設計的白色VERSACE禮服，珠寶搭配氣勢小輸，但性感深V和梳到一側波浪金髮，增添性感。同樣都選了海軍藍的艾美亞當斯與珊卓布拉克，看在時尚和珠寶評論專家眼中各有所長，穿GUCCI訂製服的艾美亞當斯氣質取勝，但搭配的Tiffany蛋面紅紋石耳環太對比突兀，不能相稱；珊卓布拉克的珠寶戴著基本不出錯，但Alexander McQueen深藍色禮服相對太繁複。茱莉亞羅勃茲珠寶也是基本款，但混搭寶格麗骨董珠寶與祖母綠切割鑽石手環，細節取勝。",聯合報
2013,3,1,【流行消費】女星后愛 撞包無礙 RV硬是要得,珍妮佛羅倫斯拿RV金屬框搭配深藍色麂皮Boite de Nuite手拿包，與身上同色的Dior禮服相呼應。頒獎季節到來，向來深受女星喜愛的Roger Vivier（簡稱RV）也跟著頻頻現身紅毯，尤其是Boite de Nuit硬殼手拿包，前奧斯卡影后妮可基嫚與新任奧斯卡影后珍妮佛羅倫斯都愛，即使在美國演員工會頒獎典禮上撞包也無所謂；陪老公班艾佛列克征戰各大影展的珍妮佛嘉納，在奧斯卡頒獎典禮紅毯上也是以Boite de Nuit硬殼手拿包搭配Gucci禮服。Boite de Nuit硬殼晚宴包的獨特方形圓邊外框設計，讓人一看就知道是Roger Vivier，推出多年，有金屬、琺瑯、素料等多樣化材質，中央方塊裝飾常搭配與外框對比的顏色或材質，因此造型雖然簡單，卻變化無窮，又好搭配禮服，因而一直是紅毯女星的最愛之一。 順應現在智慧型手機有越來越大的趨勢，Boite de Nuit春夏也推出加大版Maxi Boite de Nuit，更加實用。,自由時報
2013,2,28,奧斯卡女星尬珠寶 珍妮佛勞倫斯完勝,Boucheron Laperouse黃鑽戒指，造型如水晶燈，價格店洽。安海瑟威欲以花朵造型的鑽鍊襯托Prada粉色禮服的浪漫。,自由時報
2013,2,28,安海瑟威險撞衫 換裝閃亞曼達,安海瑟威原本要穿的范倫鐵諾高領繡花禮服與亞曼達賽佛瑞的Alexander McQueen禮服很像。安海瑟威竟然為了她穿的奧斯卡禮服致歉，不過不是因為那件Prada緞面禮服露出「激凸」，而是她為了不想跟亞曼達賽佛瑞撞衫，被迫放棄好友范倫鐵諾的禮服。安海瑟威與亞曼達賽佛瑞一起演出「悲慘世界」，她在典禮前一天問亞曼達穿什麼，請她傳照片給她看。安海瑟威發現亞曼達的Alexander McQueen禮服與她要穿的高領繡花禮服很像，只好臨時換禮服。她說：「雖然我很喜歡我那天穿的禮服，但我真的想穿范倫鐵諾，藉以展現我們深厚的情誼。如果讓任何人失望，我很遺憾。」安海瑟威去年9月結婚的結婚禮服也是范倫鐵諾。 原本珍妮佛安妮斯頓也要穿范倫鐵諾的肉色繡花絲質禮服，但她聽說安海瑟威要穿范倫鐵諾，趕快換成紅色平口禮服。所以就是亞曼達害安海瑟威換禮服，安海瑟威又影響到安妮斯頓。好在2位女星都換了，不然當天就要出現三連撞。,自由時報
2013,2,27,【流行消費】李安導演功力服眾 Gucci特定店 訂製專屬魅力,"Gucci今年春夏以亮色西裝帶來新感受。圖中雙排釦款式一套約台幣10萬元。圖片提供／GucciGucci最新發表的雙排釦黑色禮服，長褲約台幣50,000元，絲質晚宴襯衫約台幣22,000元。圖片提供／Gucci奧斯卡全球矚目，獲獎的李安導演不僅讓台灣人與有榮焉，在這個極為重視穿著禮儀與品味的場合上，李安導演更以一套洗鍊流暢的禮服，襯托自身的出色與內斂。這套西裝來自義大利精品Gucci的專屬訂製。李安穿上Gucci量身訂製禮服獲得奧斯卡金獎。從量身到完成估計耗時一個月， Gucci訂製禮服是一項僅有在品牌特定店面才有的服務。李安導演對於訂製禮服的要求，Gucci透露，「導演希望穿得舒服，又要能顯示合身度，在肩膀、腰圍與褲襠等部份都特別重視；長褲則是以不顯窄的中庸版型為主。」 Gucci春夏西裝以腰部線條凸顯合身性，搭配典型的英式條紋領帶。圖片提供／Gucci業者表示：「Gucci西裝遵循義大利傳統手工剪裁，僅在紐約、米蘭、羅馬、巴黎、倫敦、香港、北京與東京等城市的特定店鋪，才有這項服務。」Gucci剪裁合度的西裝總是秀場高潮。相較於用色嚴謹的禮服，在2013年春夏秀上，Gucci突破傳統的黑、藍、灰，帶來亮眼的青綠、橘紅、亮黃與仿舊色，帶來不一樣西裝觀點。Gucci創意總監Frida Giannini說：「我設計這個系列的起始點，是想以對色彩的渴求來召喚夏日時光。」Gucci本身具備獨門面料，每季皆透過布料重新發揮品牌的經典元素。業者透露，「Gucci訂製西裝面料以82種紗線、組合成178種面料與顏色。訂製襯衫則有26種織線，可以組成66種面料與色彩，選擇相當豐富。」一套在店上得以選購的「成裝」，價格約莫台幣10萬元。",自由時報
2013,2,26,奧斯卡羣星爭鋒凸誘人 雀斯坦金耀眼,安海瑟威Prada訂製粉紅色緞面洋裝（毆新社）奧斯卡星光大道、全球最頂級的禮服盛會，明星如何透過禮服、珠寶、彩妝與髮型，組合出成功的造型方案，在紅毯上驚艷四方？為了一飽眼福，星光大道貼心的設計媒體攝影區，從遠到近的捕捉女星身上的獨到細節。古典派 端莊典雅從「芳婷」一角回到現實，安海瑟威以Prada為她專屬訂製的粉紅色緞面洋裝壓軸紅毯。從正面看，一派端莊、甚至顯得保守，不過隱約可見激凸，待她一轉身，則現出這款線條簡潔的禮服另一種吸引人的風貌；安海瑟威神采飛揚，秀出這件衣服如何用柔絲滑順的綁帶裝飾她的背部線條。 循著保守路線出發的還有亞曼達塞佛瑞與艾美亞當斯。亞曼達的禮服特別顯出她的勻稱苗條。這一襲Alexander McQuee訂製禮服就像帶有出身名門的血統，細緻的刺繡流露出古董懷舊與文靜教養，凸顯著這位年輕演員的天生麗質，健康優美、輕柔和緩，以及她高貴得體的姿態。艾美的Oscard de la Renta禮服以大量的褶襉飾邊營造出頻率豐富且輕盈效果的波紋，宛如充滿空氣流動其中；搭配作工繁複微妙的鑽石耳環與手鐲、尤其鑲嵌飽滿鑽石的垂墜耳環，更烘托她的淡桃紅色唇色與歡愉的笑容。璀璨派 貴氣逼人生氣勃勃、閃閃發亮，在Harry Winston珠寶的襯托下，潔西卡雀斯坦美麗的髮色與這件Armani Prive霧銅金色禮服簡直是天造地設；禮服以柔密的編織線狀裝飾，配合手工巧縫的珠飾與亮片，就像一面結成冰晶的蜘蛛網。珊瑚紅色的唇妝可說是雀斯坦增添神韻的訣竅；重點在於這唇色一點都不顯亮，而是「霧霧」的感覺，正好與禮服相得益彰。娜歐蜜華茲同樣選穿了Armani Prive的禮服，不對稱的領口恐怕又是人們大做文章的一環。這是設計師的冒險性創作，也經常引來兩極的評價。無論如何，這投射著娜歐蜜的上乘品味。她還穿著Jimmy Choo高跟鞋，佩戴估價超過150萬美金的美國設計師Neil Lane鑽石珠寶。莎莉賽隆 剛柔並濟最後來看看耀眼的莎莉賽隆，最亮的部分可說是她金中帶褐的短髮，這使她看來桀傲不遜。不過Dior禮服卻讓她同時保有溫柔、純粹與清新…，所有女性核心的特質。這似乎也在提醒人們應該摒除使用「雌雄同體」、一個可能將被視為過時的詞彙。,自由時報
2013,2,26,海倫杭特高貴不貴 麗娃雍容睿智,艾曼紐麗娃高齡86歲，是奧斯卡最年長的入圍者。當所有人都用頂級名牌在紅毯競艷，海倫杭特的午夜藍禮服絕對是昨晚最出人意外的一件事。禮服來自成衣品牌H&M。這家瑞典成衣公司宣稱可讓人「花最少的錢買到高檔時尚」，這次特別為海倫杭特設計紅毯禮服。 「這是我這次試穿最好看、穿起來舒服的一件禮服，」海倫杭特向「USA Today」表示：「H&M也是環保組織『Global Green』的一員。」H&M是全球率先提供回收舊衣並兌換新衣服務的品牌。好看、舒服、支持環保，她表示，「這是三贏。」儘管如此，海倫杭特身上仍佩戴著總價超過70萬美金的Martin Katz珠寶。此外，艾曼紐麗娃身為奧斯卡最年長的入圍者，這位生於1927年的法國影星也選擇以藍色長袖寬身禮服造型，展現婉約崇高魅力。,自由時報
2013,2,26,會後派對別苗頭 － 布蘭妮逞胸 鬥麥莉美背,布蘭妮換新髮色開心出席奧斯卡會後派對。 克莉絲汀史都華因腳傷拄著柺杖走紅毯布蘭妮頂著新染的棕髮，穿著快露到肚臍眼的深V禮服出席「強叔」艾爾頓強所主辦的派對，強叔和老公大衛帶著2歲的兒子到派對上獻寶，U2主唱波諾還特別逗弄強叔的兒子。布蘭妮露前胸，麥莉則露後背，前後都搶眼。剛和蕾哈娜從夏威夷度假歸來的克里斯小子也在派對上湊熱鬧。派對上另一怪咖就是金凱瑞，竟然光著腳現身引起側目。克莉絲汀史都華跛腳 另一場「浮華世界」派對，邀集荷莉貝瑞、柔伊莎蘭達，還有席琳娜等明星出席，造型上依然爭奇鬥艷，明星主廚則為巨星們準備美味的雞肉派、壽司、巧克力甜點等供明星享用。克莉絲汀史都華典禮前忍著腳傷拄著枴杖走紅毯，一頭亂髮被批災難，還被批蕾絲禮服讓八字奶垂垂沒看頭，她行動不便，典禮後也無心出席任何會後派對。,自由時報
2013,3,3,奧斯卡禮服太像 安海瑟薇火大換衣,葛妮絲派楚2002年出席奧斯卡盛會時沒有穿bra。葛妮絲派楚2002年出席奧斯卡盛會時沒有穿bra。安海瑟薇風光奪金，頒獎當天卻曾淚灑後台，外界推測她因飽受批評承受太大壓力。不料日昨又有人爆料表示，安海瑟薇奧斯卡頒獎典禮前一天，發現她的禮服和女星亞曼達賽佛瑞的太像，勃然大怒。「每日郵報」報導，安海瑟薇原本已選定設計師好友范倫堤諾的高級訂製服，范倫堤諾也發新聞稿告知媒體。那知彩排當天，和安海瑟薇同台演出「悲慘世界」的亞曼達賽佛瑞拿手機秀照片給她看，竟和安海瑟薇挑選的那件十分相似。目擊者表示，安海瑟薇當下大發雷霆，隔天安海瑟薇決定換穿別件，並為此和造型師瑞秋柔依討論好久。她的妝髮師和負責珠寶搭配人員只好在她家枯等數小時，最後選定Prada的粉紅色露背長禮服，隔天她發聲明向瓦倫堤諾致歉，強調她的決定是「為了大家好」。安海瑟薇當晚順利抱回小金人，說明求好心切的她為何會在意穿什麼禮服上台。穿衣品味備受好評的葛妮絲派楚也曾懊悔穿錯禮服出席奧斯卡，一套是2002年亞歷山大麥昆的禮服，衣服本身沒問題，但她坦承當天應該要穿bra；另一套是2000年的卡文克萊，「那件衣服太不奧斯卡了。」,聯合報
